xValue,yValue
0.6000000000000001,376.35999999999996
0.8,368.64
1.0,361.0
1.2,353.44000000000005
1.4,345.96000000000004
1.5999999999999999,338.55999999999995
1.7999999999999998,331.23999999999995
1.9999999999999998,324.0
2.1999999999999997,316.84000000000003
2.4,309.76000000000005
2.6,302.75999999999993
2.8000000000000003,295.84
3.0000000000000004,289.0
3.2000000000000006,282.24
3.400000000000001,275.55999999999995
3.600000000000001,268.96
3.800000000000001,262.44
4.000000000000001,256.0
4.200000000000001,249.63999999999996
4.400000000000001,243.35999999999993
4.600000000000001,237.15999999999997
4.800000000000002,231.04
5.000000000000002,224.99999999999994
5.200000000000002,219.0399999999999
5.400000000000002,213.15999999999994
5.600000000000002,207.35999999999996
5.8000000000000025,201.63999999999993
6.000000000000003,195.99999999999991
6.200000000000003,190.4399999999999
6.400000000000003,184.95999999999995
6.600000000000003,179.55999999999992
6.800000000000003,174.2399999999999
7.0000000000000036,168.99999999999991
7.200000000000004,163.83999999999992
7.400000000000004,158.7599999999999
7.600000000000004,153.75999999999988
7.800000000000004,148.8399999999999
8.000000000000004,143.99999999999991
8.200000000000003,139.23999999999992
8.400000000000002,134.55999999999995
8.600000000000001,129.95999999999998
8.8,125.43999999999998
9.0,121.0
9.2,116.64000000000001
9.399999999999999,112.36000000000003
9.599999999999998,108.16000000000004
9.799999999999997,104.04000000000006
9.999999999999996,100.00000000000007
10.199999999999996,96.04000000000008
10.399999999999995,92.1600000000001
10.599999999999994,88.36000000000011
10.799999999999994,84.64000000000011
10.999999999999993,81.00000000000013
11.199999999999992,77.44000000000014
11.399999999999991,73.96000000000015
11.59999999999999,70.56000000000016
11.79999999999999,67.24000000000017
11.99999999999999,64.00000000000017
12.199999999999989,60.840000000000174
12.399999999999988,57.76000000000018
12.599999999999987,54.76000000000019
12.799999999999986,51.840000000000195
12.999999999999986,49.0000000000002
13.199999999999985,46.2400000000002
13.399999999999984,43.56000000000021
13.599999999999984,40.96000000000021
13.799999999999983,38.44000000000021
13.999999999999982,36.00000000000021
14.199999999999982,33.640000000000214
14.39999999999998,31.360000000000216
14.59999999999998,29.160000000000213
14.79999999999998,27.040000000000216
14.999999999999979,25.000000000000213
15.199999999999978,23.040000000000212
15.399999999999977,21.16000000000021
15.599999999999977,19.360000000000205
15.799999999999976,17.640000000000203
15.999999999999975,16.0000000000002
16.199999999999974,14.440000000000195
16.399999999999974,12.96000000000019
16.599999999999973,11.560000000000183
16.799999999999972,10.240000000000178
16.99999999999997,9.00000000000017
17.19999999999997,7.840000000000163
17.39999999999997,6.760000000000155
17.59999999999997,5.760000000000146
17.79999999999997,4.8400000000001375
17.999999999999968,4.000000000000128
18.199999999999967,3.2400000000001175
18.399999999999967,2.560000000000107
18.599999999999966,1.9600000000000954
18.799999999999965,1.4400000000000837
18.999999999999964,1.000000000000071
19.199999999999964,0.640000000000058
19.399999999999963,0.36000000000004434
19.599999999999962,0.16000000000003012
19.79999999999996,0.04000000000001535
19.99999999999996,1.5272347125078789E-27
20.19999999999996,0.03999999999998408
20.39999999999996,0.1599999999999676
20.59999999999996,0.3599999999999505
20.799999999999958,0.639999999999933
20.999999999999957,0.9999999999999147
21.199999999999957,1.439999999999896
21.399999999999956,1.9599999999998767
21.599999999999955,2.5599999999998566
21.799999999999955,3.2399999999998363
21.999999999999954,3.9999999999998153
22.199999999999953,4.839999999999794
22.399999999999952,5.7599999999997715
22.59999999999995,6.759999999999748
22.79999999999995,7.839999999999725
22.99999999999995,8.999999999999702
23.19999999999995,10.239999999999677
23.39999999999995,11.559999999999652
23.599999999999948,12.959999999999626
23.799999999999947,14.4399999999996
23.999999999999947,15.999999999999574
24.199999999999946,17.639999999999546
24.399999999999945,19.35999999999952
24.599999999999945,21.15999999999949
24.799999999999944,23.039999999999463
24.999999999999943,24.99999999999943
25.199999999999942,27.039999999999402
25.39999999999994,29.15999999999937
25.59999999999994,31.35999999999934
25.79999999999994,33.639999999999304
25.99999999999994,35.999999999999275
26.19999999999994,38.439999999999245
26.399999999999938,40.95999999999921
26.599999999999937,43.55999999999918
26.799999999999937,46.23999999999914
26.999999999999936,48.999999999999105
27.199999999999935,51.839999999999065
27.399999999999935,54.75999999999903
27.599999999999934,57.759999999998996
27.799999999999933,60.83999999999896
27.999999999999932,63.99999999999892
28.199999999999932,67.23999999999889
28.39999999999993,70.55999999999884
28.59999999999993,73.9599999999988
28.79999999999993,77.43999999999876
28.99999999999993,80.99999999999872
29.19999999999993,84.63999999999868
29.399999999999928,88.35999999999864
29.599999999999927,92.15999999999859
29.799999999999926,96.03999999999856
29.999999999999925,99.99999999999851
30.199999999999925,104.03999999999846
30.399999999999924,108.15999999999842
30.599999999999923,112.35999999999838
30.799999999999923,116.63999999999832
30.999999999999922,120.99999999999828
31.19999999999992,125.43999999999824
31.39999999999992,129.9599999999982
31.59999999999992,134.55999999999813
31.79999999999992,139.23999999999808
31.99999999999992,143.99999999999804
32.19999999999992,148.83999999999799
32.39999999999992,153.75999999999803
32.59999999999992,158.75999999999806
32.799999999999926,163.8399999999981
32.99999999999993,168.99999999999815
33.19999999999993,174.2399999999982
33.399999999999935,179.55999999999824
33.59999999999994,184.9599999999983
33.79999999999994,190.43999999999835
33.99999999999994,195.9999999999984
34.199999999999946,201.63999999999848
34.39999999999995,207.35999999999854
34.59999999999995,213.15999999999858
34.799999999999955,219.03999999999866
34.99999999999996,224.99999999999872
35.19999999999996,231.0399999999988
35.39999999999996,237.15999999999886
35.599999999999966,243.35999999999893
35.79999999999997,249.63999999999902
35.99999999999997,255.9999999999991
36.199999999999974,262.43999999999915
36.39999999999998,268.95999999999924
36.59999999999998,275.5599999999993
36.79999999999998,282.23999999999944
36.999999999999986,288.99999999999955
37.19999999999999,295.83999999999963
37.39999999999999,302.7599999999997
37.599999999999994,309.7599999999998
37.8,316.8399999999999
38.0,324.0
38.2,331.2400000000001
38.400000000000006,338.56000000000023
38.60000000000001,345.9600000000003
38.80000000000001,353.44000000000045
39.000000000000014,361.00000000000057
39.20000000000002,368.64000000000067
39.40000000000002,376.36000000000075
